text,label
7 reasons why Lululemon's stock is a sell: Jefferies  https://t.co/S4pHlJRxSo by @BrianSozzi  https://t.co/DjxfQHh5oy,0
Upgrades 7/21: $BHLB $BRX $CSX $F $IDXX $KT $LVS $SWN  . Downgrades 7/21: $COMP $COOK $DOCU $ELAN $FIGS $HSIC $NVTA $PECO $PVH $PZZA $SFT $SYK $VBLT $ZTS,0
Upgrades 7/20: $ALB $ALLK $AXTA $BABA $BERY $CHKP $CVX $DTM $EGO $FMC $FNV $NFLX $VITL $XYL  . Downgrades 7/20: $ALLY $ANET $ATRA $BIRD $CARR $CMI $EQR $EXLS $EXP $FFIV $FOR $GOOGL $HOLX $JCI $JNPR $MLNK $NMR $PLBY $PYPL $SEE $VBLT $VSTA $WEC $WU $WWW $WY,0
Bernstein Strategists Say Stocks Have Yet to See Capitulation - BBG   https://t.co/jT2brUrp0T,0
Downgrades 7/18: $ACT $AEVA $ANGN $BL $CMG $CRK $EAT $FOXA $GM $GT $HOLX $IEX $IP $JHG $LAZ $LMND $MC $MFA $MGNX $MITT $NYMT $OPEN $PARA $RDN $UDMY,0
Morgan Stanley Sees Stock Losses Even If There’s No Recession - BBG   https://t.co/7Cbj1O0vum,0
Upgrades 7/15: $ALLO $CHX $CSX $FTI $NSC $NVO $PFHC $QCOM  . Downgrades 7/15: $CSCO $CURV $DAL $DRE $ERIC $FSTX $MAN $NEX $PFHC $PTEN $RHI $RXT $TXG $YELP,0
Downgrades 7/14: $AAT $AOS $BHP $CDLX $CFRX $CI $CSCO $DG $EIX $FAST $FELE $FFIV $FIS $FISV $GGG $HAYW $HIMX $ILMN $INN $IS $JELD $MHK $MPW $NVEI $OM $POOL $SITE $SQSP $TEL $U $WIT,0
Upgrades 7/14: $AMD $APH $CDW $CNC $COST $EDU $ESRT $FLYW $HP $IEX $JNPR $MLM $PAYO $RBA $SRE $TWTR $WSO,0
Bank of America Cuts S&amp;P 500 Price Target by 20% to a New Street-Low - SI   https://t.co/53K1jlNvOP,0
Downgrades 7/13: $AEL $ATRA $AUD $AZEK $CDLX $CE $CS $CVLT $CWAN $CZR $DOCN $EAF $ECL $FCX $FFIV $GPS $HAS $HGEN $HRMY $ILMN $JNPR $LAZ $OMF $PLAY $SCCO $SE $SEAS $SHW $SWIM $SYF $VERI $VRRM $VSTO $YETI,0
Upgrades 7/13: $ABEV $AWI $BNTX $CCCS $CTS $PWSC $SHYF $SLCA $TAP,0
Downgrades 7/11: $ABC $ALLE $AME $BDX $BROS $CDEV $CIVI $CNX $CTMX $DOCN $DUOL $FFWM $FSLY $ITT $KBH $KRUS $LULU $LUNG $MAN $MC $META $MGNX $MYPS $NEWR $OI $ONEM $OXY $PIPR $PNFP $PODD $QRVO $RDFN $SILK $SLRC $SU $SYK $TROW $UAA $UPST,0
Upgrades 7/11: $APG $AX $BAC $ESI $FATE $FLS $HLT $HON $LEA $MAR $MAT $MRVL $NSSC $RRC $SWN $TMHC $VC $ZG,0
"DBRS Morningstar Confirms Republic Of Ireland At AA (low), Stable Trend   https://t.co/BP6uPMVEAv",0
$AMZN | Citigroup Cuts Amazon Price Target To $180 From $205,0
"$XLK - Credit Suisse wary on Big Tech earnings, but Oppenheimer highlights charts  https://t.co/UswyLHIq3y",0
"Downgrading Stocks, Upgrading Credit.  https://t.co/kJUY8I1HUh #business #investing #stocks",0
"$BCS - Barclays: Interest Rate Leverage, Trading At Bargain Levels.  https://t.co/uXWLh2Znb7 #business #markets #finance",0
"More analysts covering Apple are cutting their share-price forecasts, signaling growing concerns about an economic slowdown that could hurt the sales of its products  https://t.co/wMDz4O1Avl",0
"Piper Sandler strategist Michael Kantrowitz's bear case for the S&amp;P 500 is now his base case: 3,400 by year-end  https://t.co/QaeSzyg2RD",0
Klarna’s valuation slashed to under $7bn in latest funding round  https://t.co/GXUKM22sjg,0
Susquehanna analyst Christopher Stathoulopoulos upgraded Southwest (NYSE: $LUV) from Neutral to Positive with a price target of $45.00. @Street_Insider,0
"Mizuho Securities analyst James Lee lowered the price target on Twitter, Inc. (NYSE: $TWTR) to $35.00 (from $54.00) while maintaining a Neutral rating.",0
"Sell Figs ahead of possible U.S. recession, Goldman Sachs says  https://t.co/w97BtVCrZk",0
Goldman Sachs traders countered the industry’s underwriting slump with revenue gains that raced past analysts’ estimates.  The trading operation posted a 32% surge in second-quarter revenue that included another banner period for fixed income  https://t.co/8aDTncEg41  https://t.co/vBoBZdDgtc,2
Goldman Sachs crushes analysts' expectations on strong bond trading results  https://t.co/sRUqES9tDm,2
"“Twitter’s Board is holding Musk’s feet to the fire to finish the deal at the agreed upon price,” one analyst said. “Overall this has been a black eye for Musk and a horror movie for Twitter (and its employees) with no winners since the soap opera began.”  https://t.co/8SgiWoVpHG",2
"Twitter CEO Parag Agrawal would navigate a myriad of challenges ahead around employee turnover/morale, advertising headwinds and more, a Wedbush analyst wrote in a note that slashed $TWTR price target to $30 from $43.   https://t.co/2IGCUNAWLd",2
"Twitter and Elon Musk are now in a high stakes/high risk situation, one analyst said.  https://t.co/II5sEauXAW",9
$BA - Upbeat Boeing Commercial Airplanes chief says company on the upswing  https://t.co/Sl3LmQqFF6,2
"FITCH - NAFTOGAZ'S LIQUIDITY POSITION COULD BE SIGNIFICANTLY HIT BY AMOUNT OF GAS IMPORTS, GIVEN HIGH INTERNATIONAL PRICES",2
Apple's subscription pivot creates a clear path to a $3 trillion-plus market cap says Morgan Stanley  https://t.co/x3CLHx0ZB7,2
Buy-now-pay-later giant Klarna's valuation has been slashed to $6.7 billion in its latest funding round that will pay for further expansion in the US  https://t.co/awhVTAPczd,2
"President Williams discusses the extensive international coordination needed to transition away from LIBOR. ""It's taken enormous effort, public-private sector partnership, investments in technology and processes, and thinking through all these issues over many years,"" he said.  https://t.co/5fb0hT8KRK",2
President John C. Williams and Chief Executive Nikhil Rath (@TheFCA) discuss the extensive preparations for LIBOR’s transition and progress towards alternative reference rates. Learn more:  https://t.co/oBaI71iKsu  https://t.co/6IgAcx0rtp,2
Equity Release No .3 UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/XD9Hhvww5K  https://t.co/MWax7p9MfU,2
SILVERSTONE MASTER UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/epsCCSN76h  https://t.co/oDhjclGIYe,2
Silverstone Master Issuer Plc UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/YmRXdaN5rC  https://t.co/2OAKQk4eeE,2
United Utilities Water Plc UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/x0Dj2qwtlz  https://t.co/USJJzaZ4qu,2
Bank of New York Mellon UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/f565EbSZRm  https://t.co/HPmVbZTr8C,2
CLOSE BROTHERS FINANCE PLC UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/C2Ni85K04f  https://t.co/BErrkxYZj6,2
CITIBANK UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/DPK4HIuy1n  https://t.co/9fagrrTOwL,2
Citibank UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/mIvaUMLo3s  https://t.co/4cwZryhWeW,2
MACQUARIE GRP LTD UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/gczPmoyfuo  https://t.co/5QRwSpmP0K,2
CITIBANK UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/V0mBjYWwQ9  https://t.co/3X7B4yJlUx,2
Nordic Investment Bank UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/ADhf4bVQHx  https://t.co/eA0lqwvF91,2
Bank of New York Mellon UK Regulatory Announcement: Early Repurchase(s)  https://t.co/TUIAQF06TW  https://t.co/B73g9jXCmS,2
BANK OF NEW YORK MELLON UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/iSAe7XN27l  https://t.co/apYChLdlBy,2
SILVERSTONE MASTER UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/a5eW1kIo89  https://t.co/K8UEJVjoVX,2
DEUTSCHE BANK AG FRN UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/8JhGlfrP56  https://t.co/5yveqL7zOq,2
Deutsche Bank AG UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/TCahxaX0k4  https://t.co/NIN16nJ2iq,2
Bank of New York Mellon UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/YiWxcKovLP  https://t.co/neCDy5Byg0,2
HSBC Bank Canada Increases Prime Rate  https://t.co/C0EOrQYVW5  https://t.co/jl2oP0JCx7,2
Citibank UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/tNhzE5bEmz  https://t.co/aq2t4GvEZp,2
Paragon Mortgages (NO 13) Plc UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/MeZ0OusDIP  https://t.co/0btGfA2cVu,2
Paragon Mortgages (NO 13) Plc UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/8tHjIV1NXj  https://t.co/GA7iGRmN72,2
Bank of New York Mellon UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/5HKPIZB9s5  https://t.co/PoYeUIYk66,2
GE Capital European Funding UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/rjEooZQreK  https://t.co/ZTJ5SdXJik,2
CSOP USD Money Market Fund to Launch in Singapore  https://t.co/Mbmu4z7daL  https://t.co/FbACiVBOSW,2
LECMPA Announces New Lower Rates  https://t.co/y9ZdjbVDOE  https://t.co/qFi0Sqvt8Y,2
Bank of New York Mellon UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/Uh75T8lQCd  https://t.co/Zw3ot38Gr1,2
Bank of New York Mellon UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/8Pp6aesCRZ  https://t.co/SzcjZpZu1t,2
Citibank UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/GkqxjD2M9v  https://t.co/Xn3A2LIVS7,2
Deutsche Bank AG UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/LsQJGYQZRx  https://t.co/rlycfOl2Bl,2
PARAGON MORTGAGES (NO 27) PLC UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/hE5bOfdZ18  https://t.co/Hs47gSyBcq,2
Thames Water Utilities Fin Plc UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/UpkbxdL4pT  https://t.co/1FOXTVFcmG,2
"""It's very awkward.""  Musk will likely have to buy Twitter, and then here's what happens when someone is forced to buy something they don't want -- according to former CFO &amp; COO Ali Rowghani  https://t.co/pGMSTXAIBh  https://t.co/mjk1Riv930",2
"Ford Motor is preparing to cut as many as 8,000 jobs in the coming weeks as the automaker tries to boost profits to fund its push into the electric-vehicle market.   Bloomberg's Keith Naughton speaks on “Bloomberg Markets: The Close”  https://t.co/Qw3Og96V8l  https://t.co/6ZB5JA1gGZ",2
"VP &amp; Research and Innovation Director at L'Oréal Japan, Amit Jayaswal discusses the company's business strategy as it collaborates with companies from its Green Science Project.   He also discusses how they're employing the use of technology going forward  https://t.co/qB5HTkDjYN  https://t.co/IBq8Fmh7Ee",2
L'Oréal Japan Innovation Director Amit Jayaswal discusses the company's business strategy as it collaborates with companies from its Green Science Project.  Watch the full Japan Ahead video:  https://t.co/mIgqiTDUqh  https://t.co/vO43QD9Lkx,2
Airbus CEO Guillaume Faury says the large backlog of orders is being constrained by the supply chain and sees strong momentum in the wide-body aircraft business.   He also says he company is planning for energy shortages in Europe  https://t.co/GoqkY2q6gG  https://t.co/UWbcZXGcqI,2
LATEST: Apple plans to slow hiring and spending growth next year in some divisions to cope with a potential economic downturn.  The decision stems from a move to be more careful during uncertain times  https://t.co/i6i8NjgG4v  https://t.co/SZTKqg0oFo,2
BREAKING: Apple plans to slow hiring and spending growth next year in some divisions to cope with a potential economic downturn  https://t.co/rcjsIsatbG  https://t.co/WeICuwK2Vf,2
"If Elon Musk is forced to buy Twitter, yes, he can indeed turn right around and sell it. Professor Lawrence Hamermesh talks to @emilychangtv  https://t.co/bDjdW1hB4Z  https://t.co/8UPEx4Z2ib",2
Watch as SpaceX launches a cargo mission to the International Space Station.   A robotic SpaceX Dragon cargo capsule lifted off atop a two-stage Falcon 9 Rocket from NASA’s Kennedy Space Center in Florida  https://t.co/9FiNz1jkDP  https://t.co/sthv6o5EWG,2
UPDATE: Rivian is planning hundreds of layoffs to trim its workforce in areas where the electric-vehicle maker has grown too quickly  https://t.co/sSFW6P7ueF  https://t.co/jiaJlvTC8A,2
Amazon’s first U.S. union faces an uphill battle after historic win at Staten Island warehouse  https://t.co/NM9SnnFPlq,2
Ford reassures investors it has the battery supplies it needs for ambitious EV goals  https://t.co/YgKyBPWMPd,2
"Amazon makes returning products easy. But the truth is, there's no such this as a free return. Watch the full video here:  https://t.co/84B3qf9k7M  https://t.co/XqNfJqn0oO",2
Toyota plans to roll out hydrogen fuel-cell trucks for the Japanese market next year  https://t.co/L2BQYPORQD,2
Baidu's new robotaxi can drive without a steering wheel and is 50% cheaper  https://t.co/TH0yaTOVxi,2
Microsoft eases up on hiring as economic concerns hit more of the tech industry  https://t.co/iFmy1txEuA,2
"Ford just unveiled the F-150 Raptor R, a new version of its high-performance, off-road pickup with a supercharged 5.2-liter V-8 engine that produces 700 horsepower and 640 foot-pounds of torque. Take a look:  https://t.co/4srERXe88q  https://t.co/YLVa6RKCEe",2
Tesla has dumped 75% of its bitcoin holdings a year after touting 'long-term potential'  https://t.co/ARq1daRHvo,2
GM just unveiled its new Chevrolet Blazer — the company's latest electric vehicle. Take a look:  https://t.co/XLnVZXAod7  https://t.co/NwmZ4QWuph,2
"Minecraft creator rejects NFTs, citing a lack of inclusivity  https://t.co/iEYuqFop9l",2
If you bought a MacBook laptop between 2015 and 2019 — and replaced the keyboard — you might soon be eligible for up to $395 from Apple.  https://t.co/XZ8VEZepJZ,2
"For Netflix, one stock market fight is over, but another is just beginning  https://t.co/2w80emdn0j",2
Macy's speeds up plans to open smaller stores outside of malls  https://t.co/EW0YklHX36,2
Novavax's new Covid vaccine is perfect for people scared of mRNA tech—but it won't win over the unvaccinated (via @CNBCMakeIt)  https://t.co/qgD7QuxYap,2
Netflix loses fewer subscribers than expected and says cheaper ad tier is coming in early 2023  https://t.co/4N8jj7lvfe,2
GM just unveiled its new Chevrolet Blazer — the company's latest electric vehicle. Take a look:  https://t.co/XLnVZXiNlz  https://t.co/aBw37I7d1c,2
"As debit and credit cards become more essential in our daily lives, Visa has quickly grown to become one of the most valuable companies in America. So how exactly does Visa make money? Watch the full video here:  https://t.co/J1Rga4AUxK  https://t.co/LUJYtb6eP5",2
Why is Ford’s Mustang EV dethroning its rivals? Watch @Robertoferris take the Mustang Mach-E GT for a spin to find out why it keeps winning so many awards.  https://t.co/XS9S8SVhQ3  https://t.co/FJAV0I09vN,2
It’s been several years since Tesla acquired SolarCity for around $2.6 billion. Why hasn't Tesla’s solar business taken off as Elon Musk promised Watch the full video here:  https://t.co/ogeyMKi23b  https://t.co/H6ZumdufGE,2
Ford's Mustang Mach-E electric crossover is a hit with industry insiders — that could help it take on Tesla.  https://t.co/OZRmxcJgYI,2
Watch Jim Cramer's full interview with IBM CEO Arvind Krishna  https://t.co/YQVTnwzKeg,2
Ford unveils its new F-150 Raptor R pickup with 700 horsepower — take a look.  https://t.co/F3mr8a53pU,2
"Ford just unveiled the F-150 Raptor R, a new version of its high-performance, off-road pickup with a supercharged 5.2-liter V-8 engine that produces 700 horsepower and 640 foot-pounds of torque. Take a look:  https://t.co/4srERXe88q  https://t.co/YA6TAKWOoz",2
Activision employees announce second union ahead of game company's sale to Microsoft  https://t.co/2azP38sGYz,2
Google will once again test augmented reality glasses in public  https://t.co/s0KRDysdzg,2
Former employees say issues plagued the crypto company Celsius years ahead of bankruptcy  https://t.co/aWEwtHtGjX,2
If you bought a MacBook laptop between 2015 and 2019 — and replaced the keyboard — you might soon be eligible for up to $395 from Apple.  https://t.co/doJoamgfX6,2
Google and Chevron invest in nuclear fusion startup that's raised $1.2 billion  https://t.co/AL5sOjLGqr,2
Apple agrees to pay up to $395 to MacBook owners who replaced 'butterfly' keyboards  https://t.co/fNPbrZNmdp,2
"GM reveals its new electric Chevrolet Blazer priced starting at $45,000.  https://t.co/jmBxbSlOMP",2
"Problems at Celsius appear to have been simmering for years before the crypto lender filed for bankruptcy. The company saw a range of internal missteps leading up to its recent turmoil, according to former employees and internal documents CNBC reviewed.  https://t.co/mDj0VQoegh",2
